id,cluster
766194817,0
766194818,1
766194819,1
766194820,1
766194821,2
766194822,1
766194823,1
766194824,1
766194825,1
766194826,1
766194827,1
766194828,1
766194829,1
766194830,2
766194831,0
766194832,1
766194833,1
766194834,1
766194835,1
766194836,0
766194837,0
766194838,1
766194839,1
766194840,1
766194841,1
766194842,1
766194843,2
766194844,1
766194845,1
766194846,1
766194847,1
766194848,0
766194849,1
766194850,1
766194851,1
766194852,3
766194853,0
766194854,1
766194855,1
766194856,0
766194857,1
766194858,1
766194859,1
766194860,0
766194861,1
766194862,3
766194863,2
766194864,0
766194865,0
766194866,1
766194867,1
766194868,1
766194869,1
766194870,1
766194871,1
766194872,1
766194873,1
766194874,2
766194875,0
766194876,1
766194877,2
766194878,1
766194879,1
766194880,0
766194881,0
766194882,0
766194883,2
766194884,1
766194885,1
766194886,1
766194887,3
766194888,1
766194889,0
766194890,1
766194891,3
766194892,1
766194893,1
766194894,1
766194895,1
766194896,1
766194897,2
766194898,1
766194899,1
766194900,1
766194901,0
766194902,1
766194903,1
766194904,1
766194905,1
766194906,1
766194907,1
766194908,1
766194909,1
766194910,1
766194911,0
766194912,1
766194913,1
766194914,1
766194915,1
766194916,1
766194917,1
766194918,1
766194919,2
766194920,0
766194921,2
766194922,1
766194923,0
766194924,1
766194925,1
766194926,1
766194927,1
766194928,2
766194929,0
766194930,1
766194931,2
766194932,1
766194933,0
766194934,2
766194935,1
766194936,1
766194937,0
766194938,1
766194939,1
766194940,1
766194941,0
766194942,1
766194943,2
766194944,1
766194945,1
766194946,2
766194947,1
766194948,2
766194949,0
766194950,1
766194951,1
766194952,0
766194953,3
766194954,1
766194955,0
766194956,1
766194957,2
766194958,1
766194959,1
766194960,1
766194961,1
766194962,1
766194963,1
766194964,1
766194965,0
766194966,3
766194967,1
766194968,0
766194969,1
766194970,1
766194971,0
766194972,1
766194973,1
766194974,0
766194975,1
766194976,1
766194977,1
766194978,3
766194979,3
766194980,1
766194981,1
766194982,1
766194983,1
766194984,1
766194985,0
766194986,1
766194987,0
766194988,2
766194989,1
766194990,1
766194991,3
766194992,0
766194993,3
766194994,3
766194995,1
766194996,3
766194997,3
766194998,1
766194999,3
766195000,3
766195001,3
766195002,3
766195003,0
766195004,3
766195005,1
766195006,1
766195007,1
766195008,1
766195009,1
766195010,1
766195011,1
766195012,1
766195013,1
766195014,1
766195015,0
766195016,2
766195017,0
766195018,3
766195019,3
766195020,0
766195021,2
766195022,1
766195023,1
766195024,1
766195025,3
766195026,1
766195027,2
766195028,1
766195029,1
766195030,1
766195031,0
766195032,1
766195033,2
766195034,1
766195035,0
766195036,1
766195037,3
766195038,1
766195039,1
766195040,1
766195041,0
766195042,0
766195043,1
766195044,0
766195045,1
766195046,1
766195047,0
766195048,3
766195049,0
766195050,1
766195051,1
766195052,1
766195053,1
766195054,1
766195055,0
766195056,0
766195057,0
766195058,2
766195059,1
766195060,3
766195061,3
766195062,1
766195063,1
766195064,0
766195065,1
766195066,1
766195067,1
766195068,2
766195069,1
766195070,1
766195071,1
766195072,3
766195073,0
766195074,1
766195075,1
766195076,0
766195077,1
766195078,0
766195079,1
766195080,1
766195081,0
766195082,3
766195083,1
766195084,1
766195085,1
766195086,0
766195087,2
766195088,3
766195089,1
766195090,3
766195091,1
766195092,0
766195093,1
766195094,0
766195095,1
766195096,1
766195097,2
766195098,3
766195099,1
766195100,3
766195101,3
766195102,0
766195103,1
766195104,3
766195105,0
766195106,1
766195107,0
766195108,1
766195109,0
766195110,1
766195111,0
766195112,1
766195113,3
766195114,1
766195115,1
766195116,2
766195117,0
766195118,1
766195119,1
766195120,1
766195121,0
766195122,3
766195123,3
766195124,1
766195125,1
766195126,1
766195127,1
766195128,3
766195129,0
766195130,3
766195131,1
766195132,1
766195133,3
766195134,0
766195135,0
766195136,1
766195137,1
766195138,1
766195139,1
766195140,0
766195141,1
766195142,0
766195143,0
766195144,1
766195145,1
766195146,0
766195147,1
766195148,3
766195149,0
766195150,0
766195151,1
766195152,0
766195153,0
766195154,1
766195155,1
766195156,1
766195157,1
766195158,1
766195159,1
766195160,0
766195161,2
766195162,0
766195163,1
766195164,1
766195165,1
766195166,1
766195167,0
766195168,1
766195169,1
766195170,1
766195171,3
766195172,1
766195173,1
766195174,3
766195175,2
766195176,0
766195177,0
766195178,0
766195179,1
766195180,3
766195181,3
766195182,1
766195183,1
766195184,0
766195185,0
766195186,3
766195187,0
766195188,3
766195189,1
766195190,3
766195191,0
766195192,0
766195193,1
766195194,3
766195195,0
766195196,0
766195197,1
766195198,1
766195199,0
766195200,2
766195201,1
766195202,0
766195203,2
766195204,0
766195205,1
766195206,3
766195207,0
766195208,0
766195209,0
766195210,2
766195211,0
766195212,0
766195213,1
766195214,3
766195215,3
766195216,1
766195217,3
766195218,0
766195219,3
766195220,3
766195221,1
766195222,1
766195223,1
766195224,1
766195225,1
766195226,1
766195227,1
766195228,1
766195229,0
766195230,0
766195231,0
766195232,1
766195233,3
766195234,1
766195235,1
766195236,3
766195237,0
766195238,2
766195239,3
766195240,1
766195241,1
766195242,1
766195243,1
766195244,1
766195245,3
766195246,1
766195247,1
766195248,0
766195249,1
766195250,0
766195251,2
766195252,1
766195253,1
766195254,0
766195255,1
766195256,2
766195257,2
766195258,1
766195259,1
766195260,3
766195261,1
766195262,1
766195263,0
766195264,1
766195265,1
766195266,1
766195267,3
766195268,2
766195269,1
766195270,3
766195271,1
766195272,0
766195273,1
766195274,1
766195275,1
766195276,0
766195277,1
766195278,1
766195279,1
766195280,1
766195281,0
766195282,3
766195283,0
766195284,1
766195285,0
766195286,1
766195287,1
766195288,3
766195289,3
766195290,2
766195291,1
766195292,1
766195293,3
766195294,1
766195295,2
766195296,1
766195297,0
766195298,0
766195299,1
766195300,3
766195301,3
766195302,1
766195303,1
766195304,1
766195305,1
766195306,3
766195307,1
766195308,1
766195309,1
766195310,1
766195311,1
766195312,1
766195313,1
766195314,1
766195315,1
766195316,1
766195317,1
766195318,1
766195319,1
766195320,1
766195321,1
766195322,1
766195323,1
766195324,1
766195325,0
766195326,1
766195327,0
766195328,1
766195329,1
766195330,1
766195331,0
766195332,1
766195333,1
766195334,1
766195335,3
766195336,3
766195337,0
766195338,1
766195339,1
766195340,1
766195341,0
766195342,0
766195343,1
766195344,0
766195345,1
766195346,1
766195347,3
766195348,0
766195349,0
766195350,0
766195351,1
766195352,1
766195353,0
766195354,1
766195355,1
766195356,1
766195357,1
766195358,3
766195359,2
766195360,1
766195361,3
766195362,2
766195363,3
766195364,0
766195365,1
766195366,1
766195367,2
766195368,1
766195369,1
766195370,0
766195371,3
766195372,0
766195373,0
766195374,0
766195375,0
766195376,3
766195377,1
766195378,1
766195379,0
766195380,0
766195381,1
766195382,1
766195383,1
766195384,0
766195385,0
766195386,0
766195387,0
766195388,0
766195389,0
766195390,1
766195391,1
766195392,1
766195393,1
766195394,1
766195395,1
766195396,0
766195397,1
766195398,1
766195399,1
766195400,1
766195401,0
766195402,1
766195403,2
766195404,1
766195405,0
766195406,0
766195407,3
766195408,0
766195409,1
766195410,1
766195411,1
766195412,3
766195413,0
766195414,1
766195415,3
766195416,1
766195417,1
766195418,1
766195419,0
766195420,1
766195421,0
766195422,1
766195423,0
766195424,0
766195425,1
766195426,1
766195427,1
766195428,1
766195429,1
766195430,0
766195431,1
766195432,1
766195433,0
766195434,0
766195435,3
766195436,1
766195437,1
766195438,0
766195439,0
766195440,0
766195441,0
766195442,1
766195443,1
766195444,0
766195445,0
766195446,3
766195447,0
766195448,0
766195449,1
766195450,0
766195451,0
766195452,1
766195453,0
766195454,0
766195455,1
766195456,0
766195457,1
766195458,1
766195459,0
766195460,1
766195461,1
766195462,2
766195463,0
766195464,1
766195465,1
766195466,1
766195467,0
766195468,1
766195469,1
766195470,0
766195471,1
766195472,0
766195473,1
766195474,3
766195475,0
766195476,0
766195477,1
766195478,1
766195479,0
766195480,2
766195481,0
766195482,0
766195483,0
766195484,1
766195485,1
766195486,1
766195487,1
766195488,1
766195489,2
766195490,1
766195491,0
766195492,3
766195493,1
766195494,1
766195495,1
766195496,0
766195497,1
766195498,1
766195499,2
766195500,1
766195501,1
766195502,0
766195503,0
766195504,1
766195505,0
766195506,1
766195507,0
766195508,1
766195509,3
766195510,3
766195511,1
766195512,1
766195513,1
766195514,1
766195515,1
766195516,1
766195517,0
766195518,3
766195519,3
766195520,3
766195521,0
766195522,3
766195523,1
766195524,3
766195525,1
766195526,3
766195527,1
766195528,0
766195529,0
766195530,1
766195531,1
766195532,1
766195533,1
766195534,0
766195535,0
766195536,0
766195537,1
766195538,0
766195539,1
766195540,1
766195541,1
766195542,0
766195543,1
766195544,1
766195545,1
766195546,0
766195547,2
766195548,1
766195549,1
766195550,3
766195551,1
766195552,1
766195553,1
766195554,1
766195555,0
766195556,1
766195557,0
766195558,1
766195559,1
766195560,3
766195561,1
766195562,3
766195563,1
766195564,3
766195565,1
766195566,0
766195567,1
766195568,1
766195569,3
766195570,1
766195571,1
766195572,1
766195573,3
766195574,1
766195575,1
766195576,1
766195577,1
766195578,1
766195579,0
766195580,3
766195581,0
766195582,1
766195583,3
766195584,3
766195585,0
766195586,2
766195587,0
766195588,1
766195589,1
766195590,1
766195591,1
766195592,0
766195593,1
766195594,0
766195595,0
766195596,1
766195597,1
766195598,1
766195599,0
766195600,0
766195601,1
766195602,1
766195603,0
766195604,0
766195605,1
766195606,1
766195607,3
766195608,1
766195609,0
766195610,1
766195611,1
766195612,0
766195613,1
766195614,1
766195615,2
766195616,3
766195617,0
766195618,1
766195619,1
766195620,0
766195621,2
766195622,3
766195623,1
766195624,0
766195625,1
766195626,3
766195627,0
766195628,3
766195629,3
766195630,3
766195631,3
766195632,0
766195633,1
766195634,3
766195635,1
766195636,0
766195637,1
766195638,1
766195639,0
766195640,3
766195641,0
766195642,1
766195643,1
766195644,0
766195645,0
766195646,0
766195647,1
766195648,3
766195649,1
766195650,1
766195651,0
766195652,1
766195653,1
766195654,0
766195655,1
766195656,0
766195657,0
766195658,1
766195659,0
766195660,1
766195661,3
766195662,1
766195663,1
766195664,3
766195665,1
766195666,1
766195667,1
766195668,2
766195669,1
766195670,1
766195671,0
766195672,1
766195673,1
766195674,1
766195675,1
766195676,1
766195677,0
766195678,1
766195679,0
766195680,1
766195681,1
766195682,1
766195683,1
766195684,0
766195685,1
766195686,0
766195687,1
766195688,1
766195689,1
766195690,1
766195691,0
766195692,1
766195693,1
766195694,0
766195695,1
766195696,0
766195697,1
766195698,3
766195699,1
766195700,1
766195701,1
766195702,1
766195703,1
766195704,0
766195705,1
766195706,2
766195707,1
766195708,2
766195709,3
766195710,2
766195711,1
766195712,3
766195713,3
766195714,0
766195715,0
766195716,1
766195717,1
766195718,1
766195719,0
766195720,2
766195721,0
766195722,3
766195723,1
766195724,0
766195725,3
766195726,0
766195727,1
766195728,0
766195729,1
766195730,1
766195731,0
766195732,1
766195733,1
766195734,1
766195735,1
766195736,1
766195737,1
766195738,0
766195739,1
766195740,1
766195741,1
766195742,0
766195743,0
766195744,1
766195745,0
766195746,2
766195747,1
766195748,0
766195749,0
766195750,1
766195751,2
766195752,0
766195753,0
766195754,3
766195755,0
766195756,2
766195757,1
766195758,1
766195759,0
766195760,0
766195761,1
766195762,1
766195763,0
766195764,0
766195765,1
766195766,1
766195767,1
766195768,1
766195769,1
766195770,0
766195771,1
766195772,2
766195773,1
766195774,1
766195775,1
766195776,0
766195777,1
766195778,1
766195779,1
766195780,0
766195781,2
766195782,3
766195783,1
766195784,0
766195785,3
766195786,2
766195787,0
766195788,0
766195789,0
766195790,1
766195791,3
766195792,0
766195793,3
766195794,1
766195795,3
766195796,1
766195797,1
766195798,1
766195799,0
766195800,3
766195801,1
766195802,0
766195803,1
766195804,2
766195805,1
766195806,1
766195807,1
766195808,1
766195809,3
766195810,1
766195811,3
766195812,0
766195813,1
766195814,1
766195815,1
766195816,0
766195817,1
766195818,0
766195819,1
766195820,1
766195821,1
766195822,3
766195823,1
766195824,3
766195825,3
766195826,0
766195827,1
766195828,0
766195829,1
766195830,1
766195831,1
766195832,1
766195833,1
766195834,1
766195835,3
766195836,1
766195837,1
766195838,1
766195839,1
766195840,1
766195841,3
766195842,0
766195843,1
766195844,1
766195845,0
766195846,1
766195847,1
766195848,3
766195849,1
766195850,1
766195851,0
766195852,3
766195853,3
766195854,0
766195855,1
766195856,0
766195857,0
766195858,0
766195859,1
766195860,0
766195861,1
766195862,1
766195863,1
766195864,1
766195865,0
766195866,1
766195867,0
766195868,1
766195869,0
766195870,1
766195871,3
766195872,1
766195873,1
766195874,1
766195875,1
766195876,1
766195877,1
766195878,0
766195879,1
766195880,0
766195881,0
766195882,1
766195883,1
766195884,1
766195885,0
766195886,1
766195887,3
766195888,0
766195889,3
766195890,1
766195891,1
766195892,1
766195893,0
766195894,1
766195895,0
766195896,1
766195897,1
766195898,1
766195899,1
766195900,1
766195901,1
766195902,1
766195903,0
766195904,0
766195905,1
766195906,3
766195907,0
766195908,1
766195909,1
766195910,0
766195911,0
766195912,1
766195913,0
766195914,2
766195915,0
766195916,1
766195917,1
766195918,1
766195919,3
766195920,3
766195921,0
766195922,0
766195923,1
766195924,1
766195925,2
766195926,0
766195927,1
766195928,1
766195929,0
766195930,1
766195931,3
766195932,0
766195933,1
766195934,1
766195935,1
766195936,1
766195937,1
766195938,1
766195939,1
766195940,3
766195941,3
766195942,1
766195943,3
766195944,1
766195945,1
766195946,1
766195947,0
766195948,0
766195949,1
766195950,1
766195951,1
766195952,1
766195953,3
766195954,1
766195955,3
766195956,1
766195957,3
766195958,3
766195959,0
766195960,0
766195961,1
766195962,0
766195963,0
766195964,0
766195965,1
766195966,3
766195967,1
766195968,1
766195969,0
766195970,1
766195971,3
766195972,1
766195973,0
766195974,1
766195975,1
766195976,0
766195977,3
766195978,0
766195979,0
766195980,0
766195981,1
766195982,0
766195983,1
766195984,0
766195985,3
766195986,1
766195987,0
766195988,1
766195989,2
766195990,1
766195991,1
766195992,0
766195993,0
766195994,1
766195995,1
766195996,1
766195997,3
766195998,2
766195999,3
766196000,1
766196001,3
766196002,1
766196003,0
766196004,0
766196005,1
766196006,1
766196007,1
766196008,1
766196009,1
766196010,3
766196011,1
766196012,1
766196013,0
766196014,1
766196015,1
766196016,1
766196017,1
766196018,0
766196019,0
766196020,0
766196021,1
766196022,0
766196023,1
766196024,0
766196025,0
766196026,0
766196027,1
766196028,0
766196029,3
766196030,1
766196031,3
766196032,1
766196033,1
766196034,1
766196035,1
766196036,1
766196037,1
766196038,1
766196039,1
766196040,1
766196041,1
766196042,1
766196043,3
766196044,1
766196045,2
766196046,0
766196047,1
766196048,1
766196049,1
766196050,1
766196051,3
766196052,1
766196053,2
766196054,0
766196055,1
766196056,1
766196057,1
766196058,0
766196059,1
766196060,1
766196061,0
766196062,1
766196063,0
766196064,1
766196065,2
766196066,2
766196067,0
766196068,0
766196069,3
766196070,0
766196071,1
766196072,1
766196073,2
766196074,1
766196075,0
766196076,0
766196077,1
766196078,0
766196079,0
766196080,0
766196081,1
766196082,1
766196083,2
766196084,1
766196085,0
766196086,1
766196087,0
766196088,0
766196089,2
766196090,0
766196091,0
766196092,0
766196093,0
766196094,1
766196095,1
766196096,1
766196097,1
766196098,0
766196099,1
766196100,1
766196101,0
766196102,1
766196103,1
766196104,1
766196105,1
766196106,2
766196107,1
766196108,1
766196109,1
766196110,1
766196111,1
766196112,1
766196113,1
766196114,1
766196115,1
766196116,1
766196117,1
766196118,0
766196119,1
766196120,3
766196121,0
766196122,1
766196123,1
766196124,1
766196125,0
766196126,1
766196127,1
766196128,1
766196129,1
766196130,3
766196131,1
766196132,2
766196133,1
766196134,2
766196135,0
766196136,0
766196137,0
766196138,0
766196139,1
766196140,3
766196141,1
766196142,2
766196143,1
766196144,1
766196145,1
766196146,3
766196147,0
766196148,0
766196149,0
766196150,3
766196151,3
766196152,1
766196153,0
766196154,0
766196155,2
766196156,1
766196157,0
766196158,0
766196159,0
766196160,1
766196161,0
766196162,1
766196163,3
766196164,3
766196165,3
766196166,0
766196167,0
766196168,1
766196169,0
766196170,1
766196171,2
766196172,0
766196173,1
766196174,0
766196175,1
766196176,3
766196177,1
766196178,2
766196179,1
766196180,1
766196181,2
766196182,1
766196183,1
766196184,0
766196185,3
766196186,1
766196187,2
766196188,3
766196189,1
766196190,0
766196191,0
766196192,0
766196193,0
766196194,3
766196195,3
766196196,3
766196197,1
766196198,3
766196199,3
766196200,1
766196201,1
766196202,0
766196203,2
766196204,2
766196205,1
766196206,1
766196207,0
766196208,0
766196209,3
766196210,0
766196211,2
766196212,2
766196213,1
766196214,1
766196215,1
766196216,3
766196217,1
766196218,0
766196219,1
766196220,0
766196221,1
766196222,0
766196223,1
766196224,3
766196225,1
766196226,0
766196227,3
766196228,3
766196229,0
766196230,1
766196231,3
766196232,3
766196233,3
766196234,0
766196235,0
766196236,1
766196237,3
766196238,0
766196239,0
766196240,1
766196241,1
766196242,3
766196243,3
766196244,1
766196245,1
766196246,0
766196247,1
766196248,1
766196249,1
766196250,1
766196251,1
766196252,0
766196253,1
766196254,0
766196255,1
766196256,1
766196257,1
766196258,2
766196259,0
766196260,0
766196261,1
766196262,3
766196263,3
766196264,0
766196265,1
766196266,1
766196267,1
766196268,0
766196269,3
766196270,2
766196271,0
766196272,1
766196273,1
766196274,1
766196275,0
766196276,2
766196277,1
766196278,0
766196279,0
766196280,0
766196281,0
766196282,0
766196283,1
766196284,2
766196285,0
766196286,0
766196287,0
766196288,1
766196289,1
766196290,1
766196291,3
766196292,3
766196293,1
766196294,1
766196295,2
766196296,1
766196297,1
766196298,1
766196299,1
766196300,0
766196301,1
766196302,3
766196303,3
766196304,0
766196305,0
766196306,1
766196307,1
766196308,0
766196309,1
766196310,1
766196311,1
766196312,1
766196313,3
766196314,1
766196315,1
766196316,1
766196317,0
766196318,1
766196319,0
766196320,3
766196321,3
766196322,0
766196323,0
766196324,1
766196325,1
766196326,1
766196327,1
766196328,2
766196329,3
766196330,1
766196331,0
766196332,2
766196333,1
766196334,1
766196335,1
766196336,1
766196337,2
766196338,3
766196339,0
766196340,1
766196341,0
766196342,0
766196343,1
766196344,1
766196345,1
766196346,0
766196347,1
766196348,3
766196349,1
766196350,0
766196351,2
766196352,1
766196353,2
766196354,1
766196355,1
766196356,1
766196357,1
766196358,1
766196359,2
766196360,3
766196361,1
766196362,0
766196363,3
766196364,0
766196365,3
766196366,0
766196367,0
766196368,2
766196369,0
766196370,1
766196371,1
766196372,0
766196373,0
766196374,0
766196375,1
766196376,1
766196377,1
766196378,1
766196379,1
766196380,1
766196381,1
766196382,1
766196383,1
766196384,1
766196385,0
766196386,1
766196387,0
766196388,0
766196389,3
766196390,2
766196391,3
766196392,0
766196393,0
766196394,1
766196395,0
766196396,1
766196397,1
766196398,0
766196399,3
766196400,1
766196401,3
766196402,1
766196403,1
766196404,3
766196405,2
766196406,0
766196407,2
766196408,3
766196409,2
766196410,2
766196411,2
766196412,2
766196413,1
766196414,1
766196415,3
766196416,3
766196417,3
766196418,1
766196419,3
766196420,3
766196421,1
766196422,0
766196423,1
766196424,0
766196425,1
766196426,1
766196427,0
766196428,1
766196429,1
766196430,0
766196431,1
766196432,1
766196433,0
766196434,1
766196435,2
766196436,1
766196437,3
766196438,1
766196439,1
766196440,3
766196441,1
766196442,0
766196443,3
766196444,0
766196445,2
766196446,1
766196447,1
766196448,0
766196449,3
766196450,1
766196451,1
766196452,2
766196453,2
766196454,1
766196455,1
766196456,3
766196457,1
766196458,1
766196459,1
766196460,3
766196461,3
766196462,1
766196463,1
766196464,0
766196465,1
766196466,1
766196467,3
766196468,3
766196469,0
766196470,1
766196471,3
766196472,1
766196473,0
766196474,3
766196475,0
766196476,3
766196477,3
766196478,1
766196479,0
766196480,1
766196481,0
766196482,1
766196483,1
766196484,0
766196485,0
766196486,1
766196487,0
766196488,1
766196489,3
766196490,0
766196491,0
766196492,0
766196493,1
766196494,1
766196495,1
766196496,0
766196497,1
766196498,0
766196499,0
766196500,1
766196501,2
766196502,3
766196503,0
766196504,1
766196505,1
766196506,1
766196507,0
766196508,0
766196509,1
766196510,1
766196511,0
766196512,1
766196513,1
766196514,0
766196515,0
766196516,0
766196517,1
766196518,1
766196519,0
766196520,0
766196521,1
766196522,0
766196523,0
766196524,0
766196525,0
766196526,0
766196527,3
766196528,0
766196529,1
766196530,0
766196531,1
766196532,0
766196533,1
766196534,1
766196535,3
766196536,1
766196537,1
766196538,1
766196539,1
766196540,0
766196541,1
766196542,0
766196543,1
766196544,1
766196545,1
766196546,0
766196547,0
766196548,3
766196549,0
766196550,1
766196551,0
766196552,1
766196553,1
766196554,1
766196555,0
766196556,3
766196557,0
766196558,1
766196559,0
766196560,1
766196561,0
766196562,0
766196563,1
766196564,1
766196565,1
766196566,3
766196567,3
766196568,1
766196569,3
766196570,1
766196571,1
766196572,3
766196573,1
766196574,3
766196575,0
766196576,0
766196577,3
766196578,1
766196579,3
766196580,1
766196581,1
766196582,1
766196583,1
766196584,1
766196585,1
766196586,1
766196587,1
766196588,3
766196589,1
766196590,2
766196591,2
766196592,1
766196593,0
766196594,0
766196595,2
766196596,1
766196597,0
766196598,1
766196599,1
766196600,1
766196601,1
766196602,3
766196603,3
766196604,3
766196605,0
766196606,2
766196607,1
766196608,2
766196609,0
766196610,1
766196611,1
766196612,0
766196613,0
766196614,1
766196615,2
766196616,0
766196617,1
766196618,1
766196619,1
766196620,0
766196621,1
766196622,1
766196623,3
766196624,2
766196625,0
766196626,0
766196627,1
766196628,0
766196629,0
766196630,0
766196631,0
766196632,1
766196633,1
766196634,1
766196635,1
766196636,0
766196637,1
766196638,0
766196639,1
766196640,1
766196641,0
766196642,1
766196643,1
766196644,1
766196645,3
766196646,1
766196647,1
766196648,1
766196649,1
766196650,0
766196651,0
766196652,0
766196653,3
766196654,1
766196655,2
766196656,1
766196657,0
766196658,0
766196659,3
766196660,1
766196661,1
766196662,0
766196663,0
766196664,0
766196665,1
766196666,0
766196667,0
766196668,1
766196669,0
766196670,1
766196671,1
766196672,1
766196673,2
766196674,0
766196675,0
766196676,1
766196677,2
766196678,1
766196679,0
766196680,0
766196681,1
766196682,3
766196683,3
766196684,0
766196685,1
766196686,3
766196687,1
766196688,1
766196689,1
766196690,1
766196691,1
766196692,1
766196693,1
766196694,0
766196695,1
766196696,0
766196697,1
766196698,1
766196699,1
766196700,1
766196701,1
766196702,0
766196703,1
766196704,1
766196705,1
766196706,0
766196707,1
766196708,1
766196709,3
766196710,1
766196711,0
766196712,1
766196713,2
766196714,1
766196715,1
766196716,0
766196717,1
766196718,1
766196719,0
766196720,0
766196721,1
766196722,1
766196723,1
766196724,0
766196725,1
766196726,1
766196727,1
766196728,1
766196729,1
766196730,1
766196731,1
766196732,3
766196733,1
766196734,1
766196735,0
766196736,1
766196737,0
766196738,1
766196739,1
766196740,0
766196741,1
766196742,1
766196743,0
766196744,3
766196745,1
766196746,3
766196747,2
766196748,1
766196749,1
766196750,1
766196751,1
766196752,0
766196753,3
766196754,1
766196755,1
766196756,3
766196757,1
766196758,1
766196759,0
766196760,3
766196761,1
766196762,0
766196763,1
766196764,0
766196765,1
766196766,1
766196767,1
766196768,0
766196769,1
766196770,0
766196771,1
766196772,3
766196773,1
766196774,2
766196775,1
766196776,1
766196777,3
766196778,1
766196779,1
766196780,1
766196781,1
766196782,0
766196783,1
766196784,1
766196785,0
766196786,2
766196787,1
766196788,1
766196789,2
766196790,1
766196791,1
766196792,2
766196793,1
766196794,0
766196795,0
766196796,1
766196797,3
766196798,1
766196799,1
766196800,0
766196801,0
766196802,1
766196803,1
766196804,1
766196805,0
766196806,3
766196807,1
766196808,1
766196809,1
766196810,1
766196811,3
766196812,1
766196813,1
766196814,1
766196815,1
766196816,1
766196817,1
766196818,1
766196819,1
766196820,1
766196821,1
766196822,1
766196823,0
766196824,1
766196825,1
766196826,0
766196827,1
766196828,1
766196829,0
766196830,1
766196831,1
766196832,1
766196833,1
766196834,1
766196835,0
766196836,1
766196837,1
766196838,1
766196839,1
766196840,3
766196841,1
766196842,1
766196843,0
766196844,1
766196845,1
766196846,1
766196847,1
766196848,1
766196849,1
766196850,1
766196851,1
766196852,1
766196853,1
766196854,1
766196855,1
766196856,1
766196857,2
766196858,1
766196859,0
766196860,3
766196861,1
766196862,0
766196863,1
766196864,3
766196865,0
766196866,0
766196867,3
766196868,1
766196869,2
766196870,0
766196871,1
766196872,0
766196873,2
766196874,0
766196875,1
766196876,0
766196877,1
766196878,1
766196879,1
766196880,1
766196881,1
766196882,0
766196883,1
766196884,0
766196885,1
766196886,3
766196887,1
766196888,0
766196889,0
766196890,3
766196891,0
766196892,1
766196893,0
766196894,0
766196895,0
766196896,0
766196897,0
766196898,1
766196899,1
766196900,1
766196901,1
766196902,0
766196903,2
766196904,2
766196905,0
766196906,1
766196907,0
766196908,1
766196909,1
766196910,1
766196911,1
766196912,3
766196913,0
766196914,0
766196915,0
766196916,1
766196917,1
766196918,0
766196919,1
766196920,0
766196921,1
766196922,1
766196923,0
766196924,3
766196925,1
766196926,1
766196927,1
766196928,3
766196929,1
766196930,1
766196931,1
766196932,0
766196933,3
766196934,1
766196935,1
766196936,0
766196937,1
766196938,1
766196939,2
766196940,1
766196941,1
766196942,1
766196943,1
766196944,1
766196945,0
766196946,1
766196947,2
766196948,1
766196949,1
766196950,3
766196951,1
766196952,1
766196953,1
766196954,1
766196955,1
766196956,1
766196957,0
766196958,1
766196959,1
766196960,3
766196961,1
766196962,1
766196963,3
766196964,1
766196965,0
766196966,1
766196967,0
766196968,0
766196969,0
766196970,1
766196971,1
766196972,0
766196973,0
766196974,0
766196975,0
766196976,0
766196977,1
766196978,3
766196979,1
766196980,1
766196981,0
766196982,0
766196983,1
766196984,1
766196985,1
766196986,0
766196987,2
766196988,1
766196989,1
766196990,1
766196991,1
766196992,3
766196993,0
766196994,3
766196995,0
766196996,0
766196997,1
766196998,1
766196999,1
766197000,3
766197001,1
766197002,1
766197003,3
766197004,1
766197005,1
766197006,1
766197007,1
766197008,1
766197009,0
766197010,1
766197011,1
766197012,1
766197013,1
766197014,1
766197015,1
766197016,0
766197017,1
766197018,0
766197019,3
766197020,1
766197021,0
766197022,1
766197023,1
766197024,0
766197025,0
766197026,0
766197027,0
766197028,1
766197029,0
766197030,0
766197031,3
766197032,1
766197033,0
766197034,1
766197035,1
766197036,0
766197037,1
766197038,3
766197039,3
766197040,1
766197041,0
766197042,1
766197043,0
766197044,1
766197045,0
766197046,1
766197047,1
766197048,1
766197049,3
766197050,1
766197051,0
766197052,1
766197053,0
766197054,1
766197055,1
766197056,1
766197057,0
766197058,1
766197059,3
766197060,1
766197061,1
766197062,3
766197063,3
766197064,1
766197065,1
766197066,1
766197067,1
766197068,1
766197069,1
766197070,1
766197071,0
766197072,3
766197073,1
766197074,0
766197075,0
766197076,0
766197077,1
766197078,0
766197079,1
766197080,0
766197081,2
766197082,0
766197083,1
766197084,2
766197085,1
766197086,0
766197087,1
766197088,0
766197089,1
766197090,1
766197091,3
766197092,1
766197093,1
766197094,0
766197095,1
766197096,1
766197097,1
766197098,1
766197099,3
766197100,1
766197101,1
766197102,3
766197103,0
766197104,1
766197105,0
766197106,1
766197107,1
766197108,0
766197109,0
766197110,1
766197111,1
766197112,1
766197113,0
766197114,3
766197115,0
766197116,0
766197117,0
766197118,1
766197119,1
766197120,1
766197121,1
766197122,0
766197123,1
766197124,1
766197125,0
766197126,1
766197127,2
766197128,1
766197129,1
766197130,1
766197131,1
766197132,3
766197133,1
766197134,1
766197135,1
766197136,1
766197137,1
766197138,0
766197139,1
766197140,0
766197141,1
766197142,1
766197143,1
766197144,1
766197145,1
766197146,1
766197147,1
766197148,2
