id,cluster
766194817,29
766194818,4
766194819,32
766194820,33
766194821,11
766194822,40
766194823,16
766194824,35
766194825,56
766194826,4
766194827,36
766194828,35
766194829,37
766194830,0
766194831,58
766194832,56
766194833,9
766194834,16
766194835,56
766194836,53
766194837,17
766194838,41
766194839,20
766194840,16
766194841,50
766194842,35
766194843,0
766194844,51
766194845,50
766194846,36
766194847,16
766194848,5
766194849,23
766194850,20
766194851,16
766194852,13
766194853,2
766194854,36
766194855,24
766194856,17
766194857,50
766194858,51
766194859,48
766194860,15
766194861,47
766194862,13
766194863,0
766194864,15
766194865,38
766194866,16
766194867,23
766194868,16
766194869,4
766194870,32
766194871,24
766194872,14
766194873,37
766194874,30
766194875,12
766194876,36
766194877,30
766194878,16
766194879,24
766194880,29
766194881,38
766194882,29
766194883,0
766194884,16
766194885,16
766194886,4
766194887,3
766194888,47
766194889,26
766194890,16
766194891,13
766194892,41
766194893,16
766194894,44
766194895,16
766194896,4
766194897,0
766194898,16
766194899,41
766194900,4
766194901,38
766194902,41
766194903,36
766194904,16
766194905,16
766194906,16
766194907,56
766194908,48
766194909,4
766194910,35
766194911,15
766194912,44
766194913,35
766194914,51
766194915,4
766194916,16
766194917,4
766194918,40
766194919,0
766194920,17
766194921,0
766194922,35
766194923,58
766194924,20
766194925,47
766194926,36
766194927,36
766194928,30
766194929,17
766194930,41
766194931,0
766194932,32
766194933,54
766194934,0
766194935,6
766194936,36
766194937,58
766194938,36
766194939,20
766194940,35
766194941,7
766194942,16
766194943,31
766194944,20
766194945,51
766194946,0
766194947,47
766194948,31
766194949,17
766194950,51
766194951,56
766194952,55
766194953,13
766194954,41
766194955,18
766194956,41
766194957,0
766194958,36
766194959,36
766194960,35
766194961,56
766194962,50
766194963,41
766194964,40
766194965,38
766194966,3
766194967,51
766194968,2
766194969,23
766194970,1
766194971,38
766194972,36
766194973,36
766194974,34
766194975,36
766194976,16
766194977,50
766194978,13
766194979,3
766194980,4
766194981,16
766194982,35
766194983,20
766194984,23
766194985,2
766194986,18
766194987,5
766194988,11
766194989,37
766194990,37
766194991,3
766194992,8
766194993,3
766194994,3
766194995,23
766194996,3
766194997,3
766194998,1
766194999,3
766195000,3
766195001,3
766195002,3
766195003,38
766195004,3
766195005,16
766195006,4
766195007,35
766195008,47
766195009,36
766195010,47
766195011,14
766195012,56
766195013,14
766195014,16
766195015,2
766195016,22
766195017,28
766195018,3
766195019,13
766195020,2
766195021,31
766195022,24
766195023,16
766195024,16
766195025,13
766195026,14
766195027,30
766195028,20
766195029,20
766195030,23
766195031,34
766195032,16
766195033,11
766195034,40
766195035,39
766195036,20
766195037,13
766195038,41
766195039,36
766195040,14
766195041,17
766195042,39
766195043,51
766195044,26
766195045,16
766195046,4
766195047,17
766195048,13
766195049,21
766195050,41
766195051,40
766195052,16
766195053,44
766195054,20
766195055,39
766195056,39
766195057,21
766195058,11
766195059,20
766195060,13
766195061,13
766195062,18
766195063,23
766195064,21
766195065,47
766195066,40
766195067,56
766195068,11
766195069,16
766195070,47
766195071,36
766195072,3
766195073,39
766195074,23
766195075,20
766195076,12
766195077,33
766195078,58
766195079,41
766195080,1
766195081,34
766195082,13
766195083,37
766195084,41
766195085,37
766195086,21
766195087,11
766195088,3
766195089,27
766195090,13
766195091,36
766195092,8
766195093,1
766195094,29
766195095,14
766195096,24
766195097,22
766195098,3
766195099,33
766195100,3
766195101,3
766195102,5
766195103,35
766195104,3
766195105,57
766195106,24
766195107,5
766195108,9
766195109,26
766195110,50
766195111,8
766195112,16
766195113,13
766195114,27
766195115,56
766195116,22
766195117,39
766195118,16
766195119,4
766195120,51
766195121,26
766195122,13
766195123,3
766195124,16
766195125,16
766195126,51
766195127,4
766195128,3
766195129,29
766195130,3
766195131,16
766195132,33
766195133,13
766195134,5
766195135,5
766195136,48
766195137,37
766195138,16
766195139,47
766195140,5
766195141,41
766195142,39
766195143,5
766195144,47
766195145,32
766195146,2
766195147,48
766195148,3
766195149,29
766195150,38
766195151,36
766195152,28
766195153,34
766195154,40
766195155,9
766195156,48
766195157,35
766195158,16
766195159,48
766195160,38
766195161,31
766195162,12
766195163,37
766195164,20
766195165,56
766195166,6
766195167,7
766195168,23
766195169,36
766195170,27
766195171,3
766195172,41
766195173,20
766195174,3
766195175,22
766195176,58
766195177,12
766195178,26
766195179,23
766195180,3
766195181,13
766195182,24
766195183,24
766195184,34
766195185,15
766195186,13
766195187,26
766195188,3
766195189,47
766195190,3
766195191,8
766195192,12
766195193,41
766195194,3
766195195,8
766195196,7
766195197,41
766195198,20
766195199,34
766195200,22
766195201,20
766195202,15
766195203,11
766195204,15
766195205,4
766195206,3
766195207,12
766195208,15
766195209,26
766195210,22
766195211,29
766195212,2
766195213,4
766195214,3
766195215,3
766195216,1
766195217,3
766195218,21
766195219,13
766195220,13
766195221,41
766195222,14
766195223,40
766195224,23
766195225,41
766195226,44
766195227,36
766195228,6
766195229,7
766195230,29
766195231,7
766195232,23
766195233,3
766195234,1
766195235,23
766195236,3
766195237,2
766195238,11
766195239,3
766195240,16
766195241,14
766195242,37
766195243,37
766195244,41
766195245,13
766195246,35
766195247,48
766195248,18
766195249,50
766195250,58
766195251,11
766195252,36
766195253,20
766195254,58
766195255,16
766195256,11
766195257,22
766195258,27
766195259,16
766195260,3
766195261,40
766195262,41
766195263,34
766195264,50
766195265,35
766195266,44
766195267,3
766195268,11
766195269,51
766195270,3
766195271,36
766195272,34
766195273,32
766195274,20
766195275,52
766195276,12
766195277,56
766195278,23
766195279,37
766195280,24
766195281,53
766195282,3
766195283,53
766195284,20
766195285,17
766195286,48
766195287,16
766195288,3
766195289,3
766195290,11
766195291,51
766195292,16
766195293,13
766195294,16
766195295,31
766195296,9
766195297,57
766195298,29
766195299,24
766195300,13
766195301,13
766195302,16
766195303,37
766195304,24
766195305,36
766195306,13
766195307,4
766195308,4
766195309,16
766195310,56
766195311,16
766195312,14
766195313,51
766195314,14
766195315,41
766195316,23
766195317,41
766195318,36
766195319,9
766195320,41
766195321,40
766195322,4
766195323,14
766195324,20
766195325,29
766195326,24
766195327,29
766195328,36
766195329,50
766195330,40
766195331,26
766195332,37
766195333,16
766195334,56
766195335,13
766195336,3
766195337,58
766195338,16
766195339,16
766195340,50
766195341,12
766195342,29
766195343,40
766195344,53
766195345,37
766195346,27
766195347,3
766195348,53
766195349,8
766195350,8
766195351,48
766195352,33
766195353,29
766195354,40
766195355,50
766195356,14
766195357,27
766195358,13
766195359,10
766195360,16
766195361,3
766195362,22
766195363,3
766195364,34
766195365,23
766195366,36
766195367,11
766195368,23
766195369,20
766195370,12
766195371,3
766195372,58
766195373,15
766195374,38
766195375,53
766195376,13
766195377,56
766195378,40
766195379,34
766195380,58
766195381,35
766195382,48
766195383,56
766195384,2
766195385,38
766195386,38
766195387,38
766195388,38
766195389,12
766195390,9
766195391,27
766195392,36
766195393,20
766195394,47
766195395,40
766195396,7
766195397,20
766195398,4
766195399,47
766195400,20
766195401,39
766195402,14
766195403,11
766195404,16
766195405,12
766195406,29
766195407,3
766195408,29
766195409,24
766195410,56
766195411,20
766195412,3
766195413,17
766195414,50
766195415,3
766195416,14
766195417,20
766195418,20
766195419,28
766195420,16
766195421,8
766195422,51
766195423,8
766195424,28
766195425,27
766195426,56
766195427,9
766195428,47
766195429,36
766195430,38
766195431,50
766195432,36
766195433,5
766195434,15
766195435,13
766195436,41
766195437,4
766195438,17
766195439,12
766195440,17
766195441,34
766195442,9
766195443,50
766195444,54
766195445,38
766195446,3
766195447,34
766195448,12
766195449,35
766195450,38
766195451,17
766195452,20
766195453,26
766195454,8
766195455,37
766195456,28
766195457,1
766195458,35
766195459,17
766195460,56
766195461,41
766195462,11
766195463,7
766195464,48
766195465,9
766195466,37
766195467,34
766195468,48
766195469,4
766195470,38
766195471,16
766195472,15
766195473,32
766195474,13
766195475,29
766195476,39
766195477,32
766195478,9
766195479,8
766195480,11
766195481,38
766195482,53
766195483,2
766195484,4
766195485,51
766195486,23
766195487,36
766195488,27
766195489,10
766195490,50
766195491,38
766195492,3
766195493,4
766195494,16
766195495,16
766195496,55
766195497,36
766195498,23
766195499,22
766195500,4
766195501,16
766195502,53
766195503,34
766195504,4
766195505,45
766195506,32
766195507,29
766195508,44
766195509,3
766195510,13
766195511,50
766195512,35
766195513,4
766195514,24
766195515,44
766195516,4
766195517,38
766195518,13
766195519,3
766195520,3
766195521,5
766195522,3
766195523,51
766195524,3
766195525,35
766195526,13
766195527,24
766195528,2
766195529,5
766195530,36
766195531,1
766195532,40
766195533,20
766195534,34
766195535,29
766195536,15
766195537,41
766195538,5
766195539,56
766195540,20
766195541,37
766195542,29
766195543,40
766195544,41
766195545,50
766195546,38
766195547,11
766195548,48
766195549,24
766195550,3
766195551,35
766195552,56
766195553,35
766195554,4
766195555,17
766195556,44
766195557,38
766195558,20
766195559,40
766195560,13
766195561,4
766195562,3
766195563,20
766195564,3
766195565,37
766195566,34
766195567,35
766195568,27
766195569,3
766195570,4
766195571,48
766195572,1
766195573,3
766195574,50
766195575,36
766195576,35
766195577,36
766195578,16
766195579,38
766195580,13
766195581,54
766195582,37
766195583,3
766195584,3
766195585,17
766195586,11
766195587,34
766195588,32
766195589,16
766195590,27
766195591,20
766195592,8
766195593,35
766195594,38
766195595,15
766195596,50
766195597,16
766195598,56
766195599,7
766195600,28
766195601,16
766195602,36
766195603,8
766195604,58
766195605,20
766195606,40
766195607,13
766195608,36
766195609,34
766195610,56
766195611,14
766195612,28
766195613,52
766195614,50
766195615,11
766195616,3
766195617,34
766195618,9
766195619,20
766195620,5
766195621,11
766195622,3
766195623,50
766195624,15
766195625,4
766195626,13
766195627,54
766195628,13
766195629,13
766195630,3
766195631,3
766195632,17
766195633,23
766195634,13
766195635,35
766195636,55
766195637,41
766195638,35
766195639,12
766195640,13
766195641,5
766195642,9
766195643,20
766195644,12
766195645,5
766195646,55
766195647,40
766195648,3
766195649,44
766195650,23
766195651,38
766195652,20
766195653,1
766195654,26
766195655,27
766195656,57
766195657,26
766195658,6
766195659,38
766195660,59
766195661,3
766195662,16
766195663,40
766195664,3
766195665,36
766195666,16
766195667,27
766195668,11
766195669,41
766195670,27
766195671,7
766195672,1
766195673,36
766195674,9
766195675,24
766195676,16
766195677,15
766195678,16
766195679,15
766195680,4
766195681,48
766195682,14
766195683,40
766195684,38
766195685,16
766195686,38
766195687,24
766195688,9
766195689,35
766195690,32
766195691,5
766195692,14
766195693,24
766195694,17
766195695,16
766195696,18
766195697,50
766195698,13
766195699,47
766195700,4
766195701,16
766195702,36
766195703,50
766195704,5
766195705,48
766195706,30
766195707,40
766195708,11
766195709,3
766195710,11
766195711,50
766195712,13
766195713,13
766195714,2
766195715,34
766195716,36
766195717,36
766195718,4
766195719,18
766195720,22
766195721,15
766195722,13
766195723,44
766195724,8
766195725,13
766195726,5
766195727,41
766195728,21
766195729,23
766195730,40
766195731,28
766195732,4
766195733,36
766195734,6
766195735,51
766195736,1
766195737,51
766195738,5
766195739,27
766195740,40
766195741,35
766195742,17
766195743,45
766195744,1
766195745,28
766195746,22
766195747,27
766195748,26
766195749,38
766195750,51
766195751,11
766195752,21
766195753,18
766195754,13
766195755,15
766195756,10
766195757,16
766195758,56
766195759,54
766195760,26
766195761,16
766195762,40
766195763,54
766195764,25
766195765,56
766195766,36
766195767,4
766195768,44
766195769,51
766195770,5
766195771,24
766195772,11
766195773,36
766195774,40
766195775,50
766195776,12
766195777,37
766195778,20
766195779,37
766195780,29
766195781,31
766195782,13
766195783,50
766195784,28
766195785,3
766195786,11
766195787,55
766195788,34
766195789,34
766195790,1
766195791,3
766195792,2
766195793,13
766195794,37
766195795,3
766195796,36
766195797,36
766195798,36
766195799,34
766195800,3
766195801,40
766195802,18
766195803,40
766195804,11
766195805,35
766195806,48
766195807,36
766195808,16
766195809,3
766195810,40
766195811,13
766195812,38
766195813,24
766195814,23
766195815,37
766195816,5
766195817,56
766195818,21
766195819,24
766195820,44
766195821,24
766195822,13
766195823,14
766195824,3
766195825,3
766195826,29
766195827,35
766195828,38
766195829,16
766195830,9
766195831,40
766195832,36
766195833,36
766195834,56
766195835,13
766195836,56
766195837,4
766195838,4
766195839,36
766195840,16
766195841,13
766195842,58
766195843,48
766195844,20
766195845,38
766195846,23
766195847,16
766195848,3
766195849,47
766195850,24
766195851,5
766195852,13
766195853,3
766195854,8
766195855,1
766195856,8
766195857,26
766195858,5
766195859,56
766195860,17
766195861,36
766195862,9
766195863,47
766195864,47
766195865,38
766195866,16
766195867,29
766195868,16
766195869,34
766195870,40
766195871,3
766195872,16
766195873,56
766195874,40
766195875,27
766195876,27
766195877,44
766195878,39
766195879,48
766195880,34
766195881,34
766195882,27
766195883,59
766195884,36
766195885,53
766195886,20
766195887,3
766195888,15
766195889,3
766195890,1
766195891,24
766195892,1
766195893,58
766195894,16
766195895,34
766195896,16
766195897,51
766195898,24
766195899,44
766195900,27
766195901,44
766195902,50
766195903,53
766195904,21
766195905,48
766195906,13
766195907,26
766195908,6
766195909,35
766195910,55
766195911,58
766195912,27
766195913,34
766195914,11
766195915,12
766195916,24
766195917,27
766195918,35
766195919,3
766195920,3
766195921,55
766195922,53
766195923,9
766195924,4
766195925,11
766195926,7
766195927,50
766195928,47
766195929,8
766195930,16
766195931,13
766195932,7
766195933,40
766195934,33
766195935,33
766195936,36
766195937,24
766195938,23
766195939,32
766195940,3
766195941,3
766195942,4
766195943,3
766195944,32
766195945,32
766195946,24
766195947,58
766195948,34
766195949,32
766195950,32
766195951,32
766195952,1
766195953,3
766195954,16
766195955,3
766195956,50
766195957,3
766195958,13
766195959,34
766195960,34
766195961,36
766195962,17
766195963,5
766195964,12
766195965,41
766195966,3
766195967,48
766195968,36
766195969,28
766195970,56
766195971,3
766195972,36
766195973,12
766195974,16
766195975,20
766195976,38
766195977,3
766195978,55
766195979,55
766195980,29
766195981,9
766195982,38
766195983,36
766195984,34
766195985,13
766195986,23
766195987,43
766195988,20
766195989,0
766195990,36
766195991,37
766195992,12
766195993,15
766195994,36
766195995,48
766195996,35
766195997,13
766195998,30
766195999,13
766196000,16
766196001,3
766196002,44
766196003,55
766196004,18
766196005,20
766196006,56
766196007,40
766196008,40
766196009,23
766196010,13
766196011,40
766196012,32
766196013,8
766196014,6
766196015,4
766196016,59
766196017,47
766196018,39
766196019,38
766196020,34
766196021,20
766196022,38
766196023,50
766196024,34
766196025,26
766196026,38
766196027,16
766196028,38
766196029,3
766196030,44
766196031,13
766196032,51
766196033,20
766196034,56
766196035,35
766196036,32
766196037,35
766196038,56
766196039,37
766196040,27
766196041,33
766196042,48
766196043,13
766196044,35
766196045,11
766196046,26
766196047,47
766196048,32
766196049,44
766196050,16
766196051,3
766196052,35
766196053,11
766196054,38
766196055,16
766196056,50
766196057,50
766196058,17
766196059,27
766196060,20
766196061,38
766196062,36
766196063,29
766196064,20
766196065,11
766196066,22
766196067,26
766196068,2
766196069,3
766196070,12
766196071,4
766196072,14
766196073,31
766196074,56
766196075,34
766196076,29
766196077,35
766196078,38
766196079,38
766196080,34
766196081,14
766196082,41
766196083,30
766196084,47
766196085,12
766196086,44
766196087,26
766196088,18
766196089,22
766196090,29
766196091,28
766196092,34
766196093,34
766196094,48
766196095,16
766196096,37
766196097,4
766196098,29
766196099,50
766196100,24
766196101,29
766196102,35
766196103,23
766196104,35
766196105,14
766196106,11
766196107,50
766196108,36
766196109,4
766196110,36
766196111,40
766196112,20
766196113,41
766196114,36
766196115,4
766196116,56
766196117,56
766196118,2
766196119,1
766196120,3
766196121,28
766196122,40
766196123,40
766196124,16
766196125,12
766196126,4
766196127,1
766196128,37
766196129,44
766196130,3
766196131,36
766196132,31
766196133,52
766196134,11
766196135,26
766196136,29
766196137,15
766196138,39
766196139,36
766196140,13
766196141,59
766196142,11
766196143,47
766196144,16
766196145,36
766196146,13
766196147,12
766196148,45
766196149,29
766196150,13
766196151,13
766196152,16
766196153,28
766196154,34
766196155,11
766196156,16
766196157,12
766196158,29
766196159,55
766196160,36
766196161,29
766196162,35
766196163,3
766196164,3
766196165,13
766196166,29
766196167,38
766196168,27
766196169,8
766196170,41
766196171,31
766196172,17
766196173,16
766196174,38
766196175,48
766196176,3
766196177,56
766196178,10
766196179,24
766196180,20
766196181,11
766196182,32
766196183,50
766196184,38
766196185,3
766196186,16
766196187,11
766196188,13
766196189,48
766196190,28
766196191,26
766196192,34
766196193,2
766196194,3
766196195,3
766196196,3
766196197,32
766196198,3
766196199,3
766196200,36
766196201,16
766196202,58
766196203,11
766196204,11
766196205,16
766196206,51
766196207,8
766196208,2
766196209,3
766196210,17
766196211,11
766196212,11
766196213,20
766196214,24
766196215,20
766196216,13
766196217,1
766196218,28
766196219,16
766196220,34
766196221,16
766196222,26
766196223,16
766196224,3
766196225,50
766196226,29
766196227,3
766196228,3
766196229,38
766196230,23
766196231,3
766196232,3
766196233,3
766196234,38
766196235,38
766196236,50
766196237,3
766196238,34
766196239,34
766196240,40
766196241,16
766196242,13
766196243,3
766196244,37
766196245,35
766196246,34
766196247,35
766196248,14
766196249,50
766196250,27
766196251,20
766196252,26
766196253,37
766196254,2
766196255,36
766196256,35
766196257,14
766196258,31
766196259,58
766196260,34
766196261,27
766196262,3
766196263,3
766196264,34
766196265,16
766196266,50
766196267,27
766196268,58
766196269,3
766196270,22
766196271,53
766196272,4
766196273,40
766196274,47
766196275,12
766196276,22
766196277,47
766196278,12
766196279,29
766196280,34
766196281,12
766196282,5
766196283,4
766196284,22
766196285,17
766196286,29
766196287,17
766196288,16
766196289,47
766196290,35
766196291,3
766196292,13
766196293,20
766196294,14
766196295,22
766196296,41
766196297,35
766196298,24
766196299,33
766196300,53
766196301,33
766196302,3
766196303,3
766196304,53
766196305,2
766196306,36
766196307,1
766196308,2
766196309,4
766196310,4
766196311,4
766196312,41
766196313,13
766196314,4
766196315,35
766196316,47
766196317,18
766196318,4
766196319,57
766196320,3
766196321,3
766196322,8
766196323,8
766196324,20
766196325,1
766196326,36
766196327,16
766196328,22
766196329,13
766196330,37
766196331,34
766196332,11
766196333,4
766196334,16
766196335,16
766196336,50
766196337,11
766196338,3
766196339,2
766196340,40
766196341,39
766196342,2
766196343,40
766196344,16
766196345,36
766196346,17
766196347,16
766196348,3
766196349,1
766196350,12
766196351,11
766196352,36
766196353,11
766196354,16
766196355,48
766196356,37
766196357,36
766196358,9
766196359,22
766196360,13
766196361,41
766196362,17
766196363,3
766196364,15
766196365,13
766196366,15
766196367,39
766196368,22
766196369,17
766196370,16
766196371,36
766196372,28
766196373,34
766196374,26
766196375,24
766196376,40
766196377,14
766196378,35
766196379,36
766196380,27
766196381,56
766196382,16
766196383,37
766196384,14
766196385,38
766196386,36
766196387,12
766196388,2
766196389,3
766196390,10
766196391,3
766196392,28
766196393,7
766196394,40
766196395,15
766196396,59
766196397,59
766196398,28
766196399,3
766196400,16
766196401,3
766196402,44
766196403,56
766196404,3
766196405,11
766196406,17
766196407,11
766196408,3
766196409,11
766196410,11
766196411,11
766196412,11
766196413,56
766196414,40
766196415,3
766196416,3
766196417,13
766196418,1
766196419,13
766196420,3
766196421,27
766196422,17
766196423,44
766196424,34
766196425,36
766196426,36
766196427,57
766196428,59
766196429,4
766196430,2
766196431,36
766196432,40
766196433,21
766196434,27
766196435,11
766196436,56
766196437,13
766196438,23
766196439,4
766196440,13
766196441,56
766196442,26
766196443,13
766196444,21
766196445,11
766196446,37
766196447,16
766196448,34
766196449,13
766196450,35
766196451,33
766196452,22
766196453,11
766196454,56
766196455,4
766196456,13
766196457,4
766196458,4
766196459,40
766196460,3
766196461,3
766196462,16
766196463,35
766196464,34
766196465,35
766196466,9
766196467,13
766196468,3
766196469,58
766196470,56
766196471,3
766196472,48
766196473,28
766196474,13
766196475,29
766196476,3
766196477,3
766196478,4
766196479,29
766196480,32
766196481,21
766196482,9
766196483,41
766196484,5
766196485,29
766196486,14
766196487,34
766196488,23
766196489,13
766196490,34
766196491,18
766196492,34
766196493,14
766196494,56
766196495,50
766196496,34
766196497,36
766196498,34
766196499,34
766196500,37
766196501,11
766196502,3
766196503,7
766196504,20
766196505,41
766196506,47
766196507,38
766196508,8
766196509,35
766196510,24
766196511,17
766196512,36
766196513,40
766196514,26
766196515,38
766196516,58
766196517,40
766196518,16
766196519,21
766196520,2
766196521,47
766196522,45
766196523,45
766196524,45
766196525,45
766196526,58
766196527,13
766196528,45
766196529,44
766196530,45
766196531,16
766196532,45
766196533,4
766196534,36
766196535,13
766196536,44
766196537,33
766196538,40
766196539,41
766196540,26
766196541,16
766196542,15
766196543,18
766196544,14
766196545,50
766196546,8
766196547,29
766196548,3
766196549,8
766196550,37
766196551,38
766196552,16
766196553,40
766196554,40
766196555,17
766196556,3
766196557,5
766196558,20
766196559,8
766196560,41
766196561,38
766196562,38
766196563,40
766196564,48
766196565,48
766196566,3
766196567,3
766196568,48
766196569,3
766196570,44
766196571,40
766196572,3
766196573,24
766196574,3
766196575,5
766196576,29
766196577,13
766196578,27
766196579,13
766196580,36
766196581,36
766196582,20
766196583,36
766196584,16
766196585,35
766196586,44
766196587,36
766196588,3
766196589,41
766196590,10
766196591,22
766196592,48
766196593,29
766196594,18
766196595,22
766196596,16
766196597,38
766196598,24
766196599,20
766196600,1
766196601,24
766196602,3
766196603,3
766196604,3
766196605,12
766196606,11
766196607,24
766196608,11
766196609,5
766196610,35
766196611,20
766196612,38
766196613,5
766196614,50
766196615,11
766196616,28
766196617,50
766196618,40
766196619,14
766196620,38
766196621,1
766196622,36
766196623,13
766196624,22
766196625,26
766196626,12
766196627,4
766196628,5
766196629,15
766196630,5
766196631,57
766196632,16
766196633,4
766196634,59
766196635,16
766196636,58
766196637,20
766196638,38
766196639,40
766196640,24
766196641,18
766196642,41
766196643,51
766196644,37
766196645,13
766196646,24
766196647,36
766196648,36
766196649,16
766196650,38
766196651,34
766196652,53
766196653,3
766196654,4
766196655,11
766196656,27
766196657,38
766196658,38
766196659,13
766196660,27
766196661,23
766196662,34
766196663,26
766196664,38
766196665,1
766196666,26
766196667,58
766196668,1
766196669,55
766196670,14
766196671,56
766196672,56
766196673,11
766196674,38
766196675,34
766196676,4
766196677,11
766196678,1
766196679,17
766196680,29
766196681,44
766196682,3
766196683,3
766196684,28
766196685,16
766196686,13
766196687,36
766196688,16
766196689,16
766196690,56
766196691,35
766196692,23
766196693,35
766196694,58
766196695,32
766196696,34
766196697,41
766196698,4
766196699,35
766196700,4
766196701,56
766196702,55
766196703,52
766196704,24
766196705,48
766196706,26
766196707,36
766196708,36
766196709,13
766196710,44
766196711,28
766196712,56
766196713,10
766196714,50
766196715,41
766196716,8
766196717,16
766196718,36
766196719,34
766196720,53
766196721,35
766196722,40
766196723,35
766196724,58
766196725,16
766196726,14
766196727,35
766196728,36
766196729,23
766196730,36
766196731,35
766196732,3
766196733,1
766196734,24
766196735,34
766196736,16
766196737,15
766196738,20
766196739,24
766196740,18
766196741,36
766196742,36
766196743,5
766196744,3
766196745,56
766196746,3
766196747,22
766196748,41
766196749,48
766196750,4
766196751,18
766196752,28
766196753,13
766196754,35
766196755,14
766196756,13
766196757,47
766196758,6
766196759,17
766196760,13
766196761,27
766196762,12
766196763,44
766196764,34
766196765,16
766196766,40
766196767,56
766196768,18
766196769,37
766196770,38
766196771,44
766196772,3
766196773,50
766196774,11
766196775,20
766196776,56
766196777,3
766196778,48
766196779,20
766196780,4
766196781,37
766196782,53
766196783,47
766196784,36
766196785,5
766196786,11
766196787,23
766196788,56
766196789,11
766196790,36
766196791,40
766196792,11
766196793,14
766196794,17
766196795,5
766196796,33
766196797,3
766196798,4
766196799,20
766196800,58
766196801,58
766196802,36
766196803,40
766196804,23
766196805,21
766196806,13
766196807,24
766196808,36
766196809,41
766196810,36
766196811,3
766196812,56
766196813,32
766196814,14
766196815,36
766196816,48
766196817,36
766196818,35
766196819,41
766196820,35
766196821,56
766196822,48
766196823,57
766196824,36
766196825,35
766196826,58
766196827,56
766196828,35
766196829,18
766196830,56
766196831,16
766196832,41
766196833,16
766196834,36
766196835,12
766196836,36
766196837,36
766196838,36
766196839,23
766196840,13
766196841,14
766196842,20
766196843,7
766196844,56
766196845,16
766196846,36
766196847,44
766196848,36
766196849,40
766196850,56
766196851,48
766196852,56
766196853,14
766196854,16
766196855,48
766196856,50
766196857,11
766196858,4
766196859,34
766196860,13
766196861,40
766196862,15
766196863,4
766196864,3
766196865,8
766196866,26
766196867,13
766196868,50
766196869,11
766196870,34
766196871,32
766196872,26
766196873,11
766196874,43
766196875,37
766196876,26
766196877,27
766196878,56
766196879,16
766196880,16
766196881,4
766196882,12
766196883,23
766196884,38
766196885,20
766196886,3
766196887,9
766196888,45
766196889,45
766196890,3
766196891,5
766196892,37
766196893,58
766196894,38
766196895,34
766196896,34
766196897,17
766196898,27
766196899,27
766196900,32
766196901,16
766196902,34
766196903,22
766196904,11
766196905,26
766196906,59
766196907,38
766196908,51
766196909,37
766196910,56
766196911,36
766196912,13
766196913,38
766196914,17
766196915,7
766196916,41
766196917,24
766196918,8
766196919,6
766196920,12
766196921,56
766196922,56
766196923,8
766196924,3
766196925,35
766196926,18
766196927,36
766196928,3
766196929,50
766196930,20
766196931,47
766196932,38
766196933,3
766196934,16
766196935,47
766196936,26
766196937,9
766196938,14
766196939,11
766196940,41
766196941,1
766196942,36
766196943,36
766196944,24
766196945,8
766196946,24
766196947,11
766196948,51
766196949,1
766196950,13
766196951,36
766196952,14
766196953,50
766196954,44
766196955,14
766196956,50
766196957,39
766196958,36
766196959,9
766196960,3
766196961,37
766196962,27
766196963,3
766196964,1
766196965,38
766196966,36
766196967,2
766196968,5
766196969,17
766196970,36
766196971,9
766196972,28
766196973,34
766196974,57
766196975,34
766196976,2
766196977,16
766196978,3
766196979,40
766196980,4
766196981,34
766196982,34
766196983,9
766196984,23
766196985,41
766196986,34
766196987,11
766196988,37
766196989,4
766196990,41
766196991,20
766196992,13
766196993,29
766196994,3
766196995,57
766196996,8
766196997,50
766196998,50
766196999,36
766197000,13
766197001,50
766197002,50
766197003,13
766197004,50
766197005,1
766197006,20
766197007,50
766197008,20
766197009,43
766197010,23
766197011,48
766197012,41
766197013,4
766197014,50
766197015,50
766197016,28
766197017,27
766197018,34
766197019,13
766197020,40
766197021,34
766197022,36
766197023,40
766197024,38
766197025,28
766197026,53
766197027,28
766197028,27
766197029,58
766197030,58
766197031,13
766197032,27
766197033,7
766197034,37
766197035,59
766197036,26
766197037,59
766197038,19
766197039,3
766197040,6
766197041,18
766197042,9
766197043,55
766197044,27
766197045,26
766197046,35
766197047,36
766197048,36
766197049,3
766197050,23
766197051,7
766197052,36
766197053,34
766197054,41
766197055,16
766197056,20
766197057,8
766197058,24
766197059,13
766197060,41
766197061,27
766197062,3
766197063,3
766197064,27
766197065,16
766197066,16
766197067,56
766197068,37
766197069,35
766197070,35
766197071,5
766197072,3
766197073,20
766197074,8
766197075,58
766197076,7
766197077,47
766197078,53
766197079,24
766197080,34
766197081,31
766197082,34
766197083,47
766197084,22
766197085,33
766197086,15
766197087,24
766197088,21
766197089,16
766197090,20
766197091,3
766197092,4
766197093,36
766197094,5
766197095,50
766197096,37
766197097,50
766197098,16
766197099,13
766197100,27
766197101,4
766197102,3
766197103,34
766197104,44
766197105,53
766197106,47
766197107,14
766197108,5
766197109,26
766197110,36
766197111,9
766197112,14
766197113,8
766197114,3
766197115,38
766197116,38
766197117,34
766197118,41
766197119,52
766197120,16
766197121,56
766197122,38
766197123,56
766197124,16
766197125,38
766197126,51
766197127,11
766197128,56
766197129,48
766197130,36
766197131,20
766197132,13
766197133,36
766197134,14
766197135,24
766197136,36
766197137,6
766197138,38
766197139,1
766197140,26
766197141,56
766197142,37
766197143,51
766197144,1
766197145,44
766197146,20
766197147,23
766197148,11
