id,cluster
766194817,2
766194818,54
766194819,15
766194820,2
766194821,11
766194822,47
766194823,46
766194824,18
766194825,51
766194826,39
766194827,47
766194828,46
766194829,13
766194830,47
766194831,47
766194832,47
766194833,47
766194834,41
766194835,38
766194836,28
766194837,35
766194838,21
766194839,59
766194840,49
766194841,59
766194842,57
766194843,7
766194844,18
766194845,47
766194846,47
766194847,46
766194848,40
766194849,47
766194850,31
766194851,50
766194852,39
766194853,28
766194854,5
766194855,14
766194856,58
766194857,47
766194858,30
766194859,47
766194860,32
766194861,8
766194862,2
766194863,50
766194864,46
766194865,37
766194866,42
766194867,37
766194868,2
766194869,29
766194870,17
766194871,44
766194872,47
766194873,17
766194874,7
766194875,19
766194876,39
766194877,54
766194878,37
766194879,5
766194880,57
766194881,46
766194882,37
766194883,28
766194884,13
766194885,47
766194886,47
766194887,30
766194888,15
766194889,7
766194890,7
766194891,29
766194892,54
766194893,28
766194894,28
766194895,47
766194896,47
766194897,7
766194898,47
766194899,51
766194900,54
766194901,37
766194902,7
766194903,32
766194904,42
766194905,2
766194906,1
766194907,42
766194908,39
766194909,28
766194910,59
766194911,53
766194912,41
766194913,58
766194914,47
766194915,10
766194916,28
766194917,7
766194918,42
766194919,47
766194920,58
766194921,16
766194922,15
766194923,21
766194924,39
766194925,25
766194926,13
766194927,47
766194928,38
766194929,2
766194930,57
766194931,7
766194932,47
766194933,47
766194934,7
766194935,52
766194936,46
766194937,31
766194938,22
766194939,47
766194940,23
766194941,47
766194942,47
766194943,18
766194944,46
766194945,32
766194946,2
766194947,50
766194948,18
766194949,58
766194950,5
766194951,47
766194952,22
766194953,59
766194954,1
766194955,27
766194956,52
766194957,41
766194958,30
766194959,21
766194960,40
766194961,6
766194962,47
766194963,32
766194964,35
766194965,49
766194966,28
766194967,45
766194968,19
766194969,28
766194970,47
766194971,37
766194972,4
766194973,47
766194974,10
766194975,22
766194976,49
766194977,51
766194978,54
766194979,57
766194980,47
766194981,20
766194982,27
766194983,0
766194984,53
766194985,20
766194986,17
766194987,24
766194988,57
766194989,34
766194990,24
766194991,25
766194992,24
766194993,59
766194994,59
766194995,59
766194996,59
766194997,59
766194998,50
766194999,59
766195000,59
766195001,59
766195002,59
766195003,29
766195004,8
766195005,7
766195006,35
766195007,50
766195008,8
766195009,18
766195010,34
766195011,54
766195012,8
766195013,45
766195014,45
766195015,19
766195016,36
766195017,2
766195018,29
766195019,2
766195020,20
766195021,24
766195022,59
766195023,18
766195024,42
766195025,59
766195026,25
766195027,38
766195028,48
766195029,48
766195030,42
766195031,36
766195032,24
766195033,17
766195034,11
766195035,11
766195036,59
766195037,7
766195038,7
766195039,36
766195040,57
766195041,58
766195042,13
766195043,40
766195044,37
766195045,23
766195046,26
766195047,29
766195048,7
766195049,45
766195050,42
766195051,22
766195052,45
766195053,54
766195054,7
766195055,22
766195056,22
766195057,45
766195058,38
766195059,23
766195060,18
766195061,18
766195062,54
766195063,57
766195064,45
766195065,51
766195066,59
766195067,22
766195068,28
766195069,2
766195070,45
766195071,28
766195072,22
766195073,36
766195074,7
766195075,18
766195076,17
766195077,29
766195078,2
766195079,24
766195080,7
766195081,59
766195082,40
766195083,24
766195084,36
766195085,22
766195086,7
766195087,29
766195088,26
766195089,59
766195090,20
766195091,8
766195092,28
766195093,54
766195094,54
766195095,18
766195096,51
766195097,36
766195098,1
766195099,8
766195100,55
766195101,7
766195102,5
766195103,20
766195104,31
766195105,20
766195106,51
766195107,27
766195108,29
766195109,36
766195110,22
766195111,41
766195112,42
766195113,7
766195114,55
766195115,46
766195116,55
766195117,22
766195118,29
766195119,52
766195120,13
766195121,22
766195122,24
766195123,54
766195124,29
766195125,55
766195126,59
766195127,2
766195128,24
766195129,2
766195130,1
766195131,7
766195132,56
766195133,8
766195134,20
766195135,5
766195136,6
766195137,50
766195138,18
766195139,48
766195140,7
766195141,34
766195142,3
766195143,37
766195144,34
766195145,29
766195146,55
766195147,54
766195148,48
766195149,2
766195150,37
766195151,36
766195152,30
766195153,59
766195154,18
766195155,48
766195156,48
766195157,7
766195158,15
766195159,49
766195160,32
766195161,24
766195162,35
766195163,5
766195164,59
766195165,12
766195166,8
766195167,8
766195168,20
766195169,59
766195170,54
766195171,19
766195172,30
766195173,42
766195174,48
766195175,8
766195176,24
766195177,55
766195178,30
766195179,28
766195180,8
766195181,24
766195182,44
766195183,44
766195184,59
766195185,0
766195186,23
766195187,51
766195188,59
766195189,3
766195190,17
766195191,57
766195192,19
766195193,1
766195194,14
766195195,8
766195196,6
766195197,11
766195198,55
766195199,10
766195200,8
766195201,48
766195202,8
766195203,23
766195204,11
766195205,18
766195206,0
766195207,8
766195208,35
766195209,38
766195210,35
766195211,2
766195212,29
766195213,8
766195214,39
766195215,34
766195216,23
766195217,36
766195218,18
766195219,19
766195220,24
766195221,43
766195222,3
766195223,36
766195224,24
766195225,8
766195226,24
766195227,24
766195228,7
766195229,2
766195230,3
766195231,26
766195232,31
766195233,32
766195234,37
766195235,2
766195236,31
766195237,52
766195238,24
766195239,31
766195240,23
766195241,59
766195242,8
766195243,29
766195244,14
766195245,8
766195246,41
766195247,30
766195248,42
766195249,29
766195250,24
766195251,59
766195252,48
766195253,5
766195254,48
766195255,48
766195256,25
766195257,39
766195258,36
766195259,36
766195260,24
766195261,47
766195262,48
766195263,36
766195264,34
766195265,32
766195266,28
766195267,30
766195268,1
766195269,7
766195270,57
766195271,39
766195272,2
766195273,43
766195274,8
766195275,39
766195276,49
766195277,5
766195278,39
766195279,55
766195280,0
766195281,29
766195282,34
766195283,28
766195284,7
766195285,2
766195286,58
766195287,6
766195288,30
766195289,28
766195290,21
766195291,21
766195292,21
766195293,24
766195294,2
766195295,18
766195296,29
766195297,53
766195298,2
766195299,4
766195300,54
766195301,24
766195302,34
766195303,16
766195304,44
766195305,7
766195306,59
766195307,7
766195308,49
766195309,20
766195310,6
766195311,36
766195312,13
766195313,7
766195314,34
766195315,7
766195316,7
766195317,56
766195318,7
766195319,59
766195320,7
766195321,31
766195322,54
766195323,4
766195324,36
766195325,59
766195326,59
766195327,36
766195328,24
766195329,24
766195330,8
766195331,35
766195332,24
766195333,59
766195334,24
766195335,59
766195336,24
766195337,30
766195338,59
766195339,36
766195340,24
766195341,8
766195342,2
766195343,1
766195344,42
766195345,24
766195346,8
766195347,7
766195348,28
766195349,59
766195350,7
766195351,8
766195352,9
766195353,8
766195354,57
766195355,9
766195356,42
766195357,30
766195358,45
766195359,7
766195360,7
766195361,49
766195362,8
766195363,9
766195364,55
766195365,2
766195366,2
766195367,22
766195368,2
766195369,7
766195370,11
766195371,8
766195372,8
766195373,32
766195374,57
766195375,8
766195376,3
766195377,59
766195378,4
766195379,12
766195380,48
766195381,12
766195382,11
766195383,2
766195384,55
766195385,42
766195386,36
766195387,24
766195388,24
766195389,11
766195390,7
766195391,8
766195392,55
766195393,37
766195394,15
766195395,7
766195396,12
766195397,54
766195398,7
766195399,49
766195400,40
766195401,5
766195402,59
766195403,59
766195404,23
766195405,19
766195406,2
766195407,8
766195408,2
766195409,9
766195410,42
766195411,52
766195412,29
766195413,58
766195414,24
766195415,39
766195416,51
766195417,39
766195418,22
766195419,42
766195420,14
766195421,58
766195422,7
766195423,0
766195424,11
766195425,32
766195426,18
766195427,8
766195428,24
766195429,7
766195430,7
766195431,25
766195432,20
766195433,24
766195434,35
766195435,24
766195436,11
766195437,36
766195438,58
766195439,19
766195440,58
766195441,3
766195442,56
766195443,2
766195444,48
766195445,8
766195446,15
766195447,49
766195448,11
766195449,7
766195450,9
766195451,58
766195452,57
766195453,10
766195454,1
766195455,20
766195456,42
766195457,24
766195458,2
766195459,12
766195460,29
766195461,29
766195462,47
766195463,3
766195464,28
766195465,11
766195466,14
766195467,59
766195468,0
766195469,30
766195470,8
766195471,49
766195472,32
766195473,30
766195474,24
766195475,37
766195476,22
766195477,7
766195478,22
766195479,47
766195480,24
766195481,37
766195482,8
766195483,28
766195484,47
766195485,37
766195486,42
766195487,7
766195488,2
766195489,7
766195490,7
766195491,0
766195492,24
766195493,26
766195494,4
766195495,13
766195496,24
766195497,7
766195498,7
766195499,36
766195500,21
766195501,42
766195502,12
766195503,10
766195504,24
766195505,59
766195506,57
766195507,2
766195508,29
766195509,46
766195510,24
766195511,8
766195512,12
766195513,25
766195514,44
766195515,9
766195516,41
766195517,42
766195518,59
766195519,8
766195520,8
766195521,42
766195522,36
766195523,30
766195524,24
766195525,24
766195526,59
766195527,44
766195528,7
766195529,55
766195530,50
766195531,9
766195532,3
766195533,45
766195534,43
766195535,47
766195536,32
766195537,5
766195538,48
766195539,18
766195540,48
766195541,7
766195542,32
766195543,7
766195544,24
766195545,27
766195546,37
766195547,34
766195548,59
766195549,14
766195550,24
766195551,58
766195552,23
766195553,32
766195554,33
766195555,3
766195556,48
766195557,2
766195558,16
766195559,45
766195560,29
766195561,11
766195562,24
766195563,14
766195564,24
766195565,2
766195566,24
766195567,20
766195568,36
766195569,35
766195570,57
766195571,24
766195572,57
766195573,22
766195574,30
766195575,22
766195576,8
766195577,12
766195578,7
766195579,32
766195580,19
766195581,56
766195582,17
766195583,29
766195584,55
766195585,12
766195586,57
766195587,18
766195588,52
766195589,8
766195590,24
766195591,8
766195592,24
766195593,3
766195594,37
766195595,8
766195596,9
766195597,24
766195598,30
766195599,59
766195600,24
766195601,23
766195602,33
766195603,20
766195604,20
766195605,24
766195606,42
766195607,28
766195608,51
766195609,26
766195610,8
766195611,48
766195612,1
766195613,55
766195614,49
766195615,7
766195616,4
766195617,10
766195618,57
766195619,15
766195620,2
766195621,42
766195622,57
766195623,14
766195624,32
766195625,8
766195626,24
766195627,59
766195628,24
766195629,24
766195630,8
766195631,28
766195632,58
766195633,55
766195634,48
766195635,6
766195636,33
766195637,59
766195638,34
766195639,16
766195640,18
766195641,54
766195642,52
766195643,59
766195644,4
766195645,20
766195646,30
766195647,51
766195648,58
766195649,8
766195650,30
766195651,37
766195652,18
766195653,6
766195654,36
766195655,24
766195656,2
766195657,4
766195658,4
766195659,27
766195660,6
766195661,23
766195662,36
766195663,23
766195664,7
766195665,59
766195666,7
766195667,59
766195668,59
766195669,1
766195670,36
766195671,8
766195672,1
766195673,55
766195674,22
766195675,15
766195676,47
766195677,8
766195678,59
766195679,28
766195680,19
766195681,20
766195682,23
766195683,55
766195684,8
766195685,55
766195686,39
766195687,51
766195688,31
766195689,24
766195690,0
766195691,24
766195692,1
766195693,59
766195694,34
766195695,24
766195696,27
766195697,7
766195698,8
766195699,27
766195700,0
766195701,7
766195702,21
766195703,23
766195704,53
766195705,30
766195706,24
766195707,8
766195708,2
766195709,25
766195710,30
766195711,22
766195712,24
766195713,24
766195714,59
766195715,57
766195716,59
766195717,19
766195718,46
766195719,23
766195720,36
766195721,32
766195722,7
766195723,18
766195724,5
766195725,54
766195726,18
766195727,18
766195728,7
766195729,7
766195730,7
766195731,54
766195732,17
766195733,40
766195734,54
766195735,18
766195736,18
766195737,7
766195738,37
766195739,54
766195740,45
766195741,54
766195742,17
766195743,47
766195744,54
766195745,54
766195746,20
766195747,48
766195748,59
766195749,35
766195750,49
766195751,7
766195752,7
766195753,40
766195754,7
766195755,40
766195756,26
766195757,47
766195758,7
766195759,48
766195760,5
766195761,7
766195762,7
766195763,7
766195764,49
766195765,38
766195766,2
766195767,2
766195768,40
766195769,27
766195770,24
766195771,44
766195772,39
766195773,29
766195774,20
766195775,20
766195776,24
766195777,5
766195778,2
766195779,36
766195780,28
766195781,18
766195782,40
766195783,13
766195784,25
766195785,25
766195786,16
766195787,24
766195788,55
766195789,59
766195790,57
766195791,14
766195792,58
766195793,24
766195794,5
766195795,14
766195796,52
766195797,7
766195798,52
766195799,10
766195800,31
766195801,30
766195802,27
766195803,29
766195804,8
766195805,42
766195806,8
766195807,29
766195808,37
766195809,59
766195810,2
766195811,18
766195812,0
766195813,44
766195814,12
766195815,59
766195816,2
766195817,52
766195818,18
766195819,44
766195820,48
766195821,54
766195822,59
766195823,7
766195824,2
766195825,14
766195826,42
766195827,8
766195828,8
766195829,0
766195830,9
766195831,9
766195832,9
766195833,7
766195834,7
766195835,7
766195836,27
766195837,7
766195838,42
766195839,47
766195840,2
766195841,24
766195842,57
766195843,18
766195844,36
766195845,34
766195846,7
766195847,8
766195848,56
766195849,23
766195850,30
766195851,24
766195852,1
766195853,28
766195854,8
766195855,7
766195856,23
766195857,8
766195858,50
766195859,2
766195860,58
766195861,57
766195862,2
766195863,18
766195864,59
766195865,37
766195866,24
766195867,1
766195868,51
766195869,55
766195870,46
766195871,54
766195872,19
766195873,45
766195874,7
766195875,20
766195876,8
766195877,35
766195878,52
766195879,7
766195880,16
766195881,8
766195882,29
766195883,51
766195884,14
766195885,8
766195886,11
766195887,24
766195888,32
766195889,41
766195890,45
766195891,51
766195892,20
766195893,28
766195894,1
766195895,19
766195896,2
766195897,14
766195898,8
766195899,28
766195900,55
766195901,39
766195902,26
766195903,28
766195904,54
766195905,58
766195906,29
766195907,11
766195908,59
766195909,47
766195910,57
766195911,24
766195912,36
766195913,26
766195914,24
766195915,19
766195916,59
766195917,24
766195918,52
766195919,8
766195920,14
766195921,52
766195922,8
766195923,22
766195924,15
766195925,8
766195926,33
766195927,27
766195928,7
766195929,33
766195930,8
766195931,8
766195932,4
766195933,24
766195934,59
766195935,27
766195936,59
766195937,59
766195938,11
766195939,38
766195940,22
766195941,42
766195942,34
766195943,59
766195944,59
766195945,56
766195946,44
766195947,34
766195948,4
766195949,59
766195950,34
766195951,23
766195952,57
766195953,43
766195954,8
766195955,19
766195956,6
766195957,24
766195958,30
766195959,12
766195960,59
766195961,30
766195962,7
766195963,7
766195964,49
766195965,57
766195966,34
766195967,34
766195968,13
766195969,26
766195970,42
766195971,27
766195972,28
766195973,8
766195974,40
766195975,8
766195976,37
766195977,30
766195978,22
766195979,2
766195980,55
766195981,57
766195982,37
766195983,27
766195984,24
766195985,7
766195986,17
766195987,40
766195988,7
766195989,7
766195990,7
766195991,59
766195992,24
766195993,8
766195994,32
766195995,24
766195996,24
766195997,59
766195998,20
766195999,36
766196000,26
766196001,48
766196002,24
766196003,2
766196004,42
766196005,7
766196006,7
766196007,46
766196008,7
766196009,43
766196010,37
766196011,21
766196012,47
766196013,7
766196014,2
766196015,34
766196016,29
766196017,24
766196018,22
766196019,57
766196020,33
766196021,31
766196022,39
766196023,24
766196024,55
766196025,59
766196026,7
766196027,24
766196028,9
766196029,55
766196030,33
766196031,59
766196032,49
766196033,8
766196034,3
766196035,11
766196036,24
766196037,11
766196038,3
766196039,59
766196040,59
766196041,11
766196042,32
766196043,24
766196044,25
766196045,36
766196046,7
766196047,24
766196048,30
766196049,59
766196050,10
766196051,59
766196052,8
766196053,9
766196054,37
766196055,55
766196056,20
766196057,30
766196058,58
766196059,56
766196060,13
766196061,8
766196062,7
766196063,57
766196064,59
766196065,8
766196066,12
766196067,42
766196068,8
766196069,11
766196070,59
766196071,9
766196072,11
766196073,58
766196074,38
766196075,43
766196076,30
766196077,58
766196078,30
766196079,37
766196080,42
766196081,20
766196082,56
766196083,24
766196084,20
766196085,8
766196086,8
766196087,12
766196088,25
766196089,36
766196090,36
766196091,8
766196092,25
766196093,23
766196094,37
766196095,7
766196096,16
766196097,7
766196098,2
766196099,24
766196100,51
766196101,7
766196102,7
766196103,18
766196104,24
766196105,57
766196106,4
766196107,16
766196108,58
766196109,2
766196110,48
766196111,4
766196112,25
766196113,15
766196114,48
766196115,17
766196116,4
766196117,2
766196118,8
766196119,57
766196120,24
766196121,59
766196122,59
766196123,3
766196124,9
766196125,5
766196126,48
766196127,1
766196128,21
766196129,7
766196130,8
766196131,59
766196132,23
766196133,2
766196134,40
766196135,3
766196136,48
766196137,32
766196138,3
766196139,59
766196140,20
766196141,36
766196142,24
766196143,49
766196144,29
766196145,21
766196146,23
766196147,32
766196148,35
766196149,57
766196150,59
766196151,23
766196152,5
766196153,8
766196154,22
766196155,59
766196156,23
766196157,8
766196158,2
766196159,7
766196160,7
766196161,2
766196162,1
766196163,34
766196164,51
766196165,48
766196166,37
766196167,30
766196168,57
766196169,50
766196170,11
766196171,48
766196172,58
766196173,57
766196174,35
766196175,47
766196176,34
766196177,28
766196178,1
766196179,44
766196180,59
766196181,8
766196182,0
766196183,59
766196184,6
766196185,59
766196186,7
766196187,57
766196188,29
766196189,9
766196190,20
766196191,24
766196192,39
766196193,7
766196194,51
766196195,14
766196196,51
766196197,33
766196198,51
766196199,51
766196200,31
766196201,8
766196202,55
766196203,59
766196204,20
766196205,8
766196206,8
766196207,31
766196208,12
766196209,11
766196210,12
766196211,8
766196212,24
766196213,18
766196214,51
766196215,8
766196216,8
766196217,0
766196218,32
766196219,11
766196220,11
766196221,2
766196222,36
766196223,59
766196224,8
766196225,57
766196226,2
766196227,24
766196228,1
766196229,35
766196230,8
766196231,19
766196232,9
766196233,57
766196234,32
766196235,37
766196236,56
766196237,2
766196238,56
766196239,48
766196240,22
766196241,28
766196242,24
766196243,56
766196244,59
766196245,0
766196246,8
766196247,8
766196248,53
766196249,24
766196250,33
766196251,7
766196252,12
766196253,42
766196254,19
766196255,36
766196256,8
766196257,1
766196258,56
766196259,59
766196260,56
766196261,8
766196262,29
766196263,8
766196264,10
766196265,24
766196266,59
766196267,59
766196268,7
766196269,43
766196270,36
766196271,28
766196272,59
766196273,43
766196274,46
766196275,8
766196276,36
766196277,14
766196278,8
766196279,24
766196280,8
766196281,9
766196282,24
766196283,22
766196284,36
766196285,12
766196286,25
766196287,2
766196288,8
766196289,48
766196290,3
766196291,3
766196292,24
766196293,18
766196294,14
766196295,13
766196296,35
766196297,24
766196298,51
766196299,2
766196300,8
766196301,25
766196302,29
766196303,20
766196304,7
766196305,19
766196306,24
766196307,54
766196308,5
766196309,24
766196310,59
766196311,24
766196312,30
766196313,24
766196314,8
766196315,7
766196316,28
766196317,16
766196318,24
766196319,47
766196320,35
766196321,41
766196322,17
766196323,29
766196324,0
766196325,56
766196326,47
766196327,19
766196328,22
766196329,24
766196330,55
766196331,30
766196332,25
766196333,0
766196334,50
766196335,47
766196336,43
766196337,8
766196338,51
766196339,59
766196340,20
766196341,51
766196342,49
766196343,7
766196344,55
766196345,59
766196346,58
766196347,47
766196348,43
766196349,49
766196350,19
766196351,23
766196352,37
766196353,48
766196354,28
766196355,59
766196356,13
766196357,36
766196358,24
766196359,36
766196360,36
766196361,57
766196362,6
766196363,24
766196364,24
766196365,23
766196366,32
766196367,24
766196368,12
766196369,58
766196370,7
766196371,47
766196372,59
766196373,59
766196374,11
766196375,8
766196376,7
766196377,59
766196378,25
766196379,51
766196380,19
766196381,1
766196382,48
766196383,16
766196384,20
766196385,40
766196386,2
766196387,16
766196388,7
766196389,51
766196390,7
766196391,55
766196392,18
766196393,19
766196394,27
766196395,24
766196396,8
766196397,8
766196398,12
766196399,29
766196400,24
766196401,59
766196402,10
766196403,8
766196404,8
766196405,8
766196406,8
766196407,29
766196408,29
766196409,29
766196410,29
766196411,24
766196412,34
766196413,8
766196414,36
766196415,34
766196416,3
766196417,3
766196418,15
766196419,55
766196420,8
766196421,31
766196422,56
766196423,59
766196424,48
766196425,7
766196426,42
766196427,15
766196428,29
766196429,2
766196430,19
766196431,7
766196432,7
766196433,45
766196434,8
766196435,37
766196436,39
766196437,23
766196438,24
766196439,9
766196440,42
766196441,25
766196442,8
766196443,2
766196444,7
766196445,20
766196446,59
766196447,19
766196448,8
766196449,24
766196450,24
766196451,24
766196452,2
766196453,27
766196454,46
766196455,8
766196456,25
766196457,48
766196458,37
766196459,33
766196460,9
766196461,24
766196462,19
766196463,57
766196464,55
766196465,8
766196466,57
766196467,8
766196468,27
766196469,8
766196470,47
766196471,7
766196472,31
766196473,59
766196474,23
766196475,2
766196476,36
766196477,26
766196478,59
766196479,36
766196480,39
766196481,57
766196482,9
766196483,8
766196484,30
766196485,28
766196486,22
766196487,36
766196488,22
766196489,45
766196490,14
766196491,27
766196492,42
766196493,8
766196494,59
766196495,59
766196496,9
766196497,59
766196498,59
766196499,29
766196500,11
766196501,29
766196502,8
766196503,8
766196504,22
766196505,8
766196506,2
766196507,36
766196508,28
766196509,7
766196510,59
766196511,2
766196512,8
766196513,24
766196514,29
766196515,31
766196516,38
766196517,29
766196518,8
766196519,37
766196520,19
766196521,8
766196522,7
766196523,24
766196524,29
766196525,36
766196526,2
766196527,54
766196528,25
766196529,51
766196530,24
766196531,18
766196532,23
766196533,2
766196534,59
766196535,59
766196536,57
766196537,40
766196538,36
766196539,7
766196540,2
766196541,2
766196542,32
766196543,36
766196544,53
766196545,20
766196546,59
766196547,8
766196548,27
766196549,24
766196550,20
766196551,29
766196552,19
766196553,7
766196554,8
766196555,12
766196556,51
766196557,20
766196558,59
766196559,59
766196560,20
766196561,26
766196562,37
766196563,20
766196564,55
766196565,55
766196566,55
766196567,7
766196568,39
766196569,8
766196570,39
766196571,14
766196572,37
766196573,44
766196574,55
766196575,5
766196576,54
766196577,30
766196578,55
766196579,57
766196580,36
766196581,4
766196582,8
766196583,1
766196584,12
766196585,22
766196586,56
766196587,49
766196588,37
766196589,17
766196590,24
766196591,42
766196592,0
766196593,2
766196594,27
766196595,48
766196596,8
766196597,57
766196598,44
766196599,41
766196600,46
766196601,30
766196602,30
766196603,57
766196604,8
766196605,19
766196606,48
766196607,51
766196608,8
766196609,59
766196610,24
766196611,14
766196612,6
766196613,29
766196614,3
766196615,2
766196616,24
766196617,2
766196618,59
766196619,59
766196620,37
766196621,35
766196622,19
766196623,3
766196624,36
766196625,3
766196626,5
766196627,12
766196628,28
766196629,32
766196630,3
766196631,51
766196632,42
766196633,33
766196634,54
766196635,56
766196636,59
766196637,7
766196638,37
766196639,11
766196640,51
766196641,26
766196642,25
766196643,7
766196644,33
766196645,57
766196646,35
766196647,24
766196648,1
766196649,7
766196650,35
766196651,11
766196652,28
766196653,59
766196654,24
766196655,24
766196656,55
766196657,56
766196658,37
766196659,16
766196660,56
766196661,36
766196662,23
766196663,49
766196664,57
766196665,7
766196666,0
766196667,8
766196668,7
766196669,55
766196670,1
766196671,57
766196672,36
766196673,8
766196674,30
766196675,0
766196676,21
766196677,34
766196678,14
766196679,58
766196680,30
766196681,2
766196682,24
766196683,17
766196684,58
766196685,13
766196686,2
766196687,36
766196688,17
766196689,49
766196690,1
766196691,8
766196692,0
766196693,7
766196694,3
766196695,35
766196696,7
766196697,49
766196698,42
766196699,8
766196700,2
766196701,37
766196702,17
766196703,2
766196704,35
766196705,7
766196706,37
766196707,39
766196708,7
766196709,24
766196710,45
766196711,48
766196712,20
766196713,36
766196714,35
766196715,57
766196716,30
766196717,49
766196718,59
766196719,24
766196720,0
766196721,7
766196722,7
766196723,7
766196724,7
766196725,7
766196726,7
766196727,7
766196728,7
766196729,7
766196730,7
766196731,7
766196732,48
766196733,7
766196734,2
766196735,29
766196736,20
766196737,32
766196738,33
766196739,51
766196740,59
766196741,7
766196742,16
766196743,28
766196744,7
766196745,8
766196746,59
766196747,3
766196748,36
766196749,10
766196750,7
766196751,59
766196752,9
766196753,2
766196754,51
766196755,38
766196756,38
766196757,52
766196758,59
766196759,58
766196760,38
766196761,55
766196762,11
766196763,8
766196764,36
766196765,7
766196766,8
766196767,53
766196768,54
766196769,3
766196770,8
766196771,18
766196772,8
766196773,38
766196774,23
766196775,36
766196776,9
766196777,2
766196778,2
766196779,39
766196780,0
766196781,29
766196782,14
766196783,11
766196784,43
766196785,2
766196786,13
766196787,42
766196788,48
766196789,59
766196790,44
766196791,59
766196792,42
766196793,59
766196794,8
766196795,11
766196796,9
766196797,36
766196798,7
766196799,7
766196800,30
766196801,24
766196802,2
766196803,7
766196804,59
766196805,8
766196806,59
766196807,44
766196808,7
766196809,57
766196810,50
766196811,57
766196812,47
766196813,57
766196814,28
766196815,50
766196816,47
766196817,47
766196818,47
766196819,47
766196820,47
766196821,7
766196822,13
766196823,47
766196824,0
766196825,47
766196826,33
766196827,9
766196828,20
766196829,27
766196830,47
766196831,47
766196832,46
766196833,47
766196834,7
766196835,47
766196836,47
766196837,47
766196838,47
766196839,47
766196840,59
766196841,42
766196842,47
766196843,41
766196844,47
766196845,7
766196846,47
766196847,47
766196848,52
766196849,47
766196850,47
766196851,11
766196852,38
766196853,0
766196854,11
766196855,8
766196856,10
766196857,50
766196858,1
766196859,24
766196860,24
766196861,28
766196862,32
766196863,52
766196864,59
766196865,4
766196866,24
766196867,2
766196868,22
766196869,22
766196870,37
766196871,31
766196872,11
766196873,42
766196874,49
766196875,13
766196876,11
766196877,55
766196878,40
766196879,7
766196880,5
766196881,49
766196882,5
766196883,26
766196884,37
766196885,7
766196886,36
766196887,24
766196888,37
766196889,30
766196890,57
766196891,24
766196892,59
766196893,27
766196894,42
766196895,30
766196896,4
766196897,15
766196898,29
766196899,24
766196900,29
766196901,45
766196902,20
766196903,55
766196904,36
766196905,36
766196906,17
766196907,0
766196908,59
766196909,7
766196910,52
766196911,2
766196912,18
766196913,0
766196914,58
766196915,3
766196916,30
766196917,44
766196918,7
766196919,7
766196920,51
766196921,8
766196922,59
766196923,55
766196924,8
766196925,8
766196926,48
766196927,35
766196928,9
766196929,2
766196930,8
766196931,36
766196932,35
766196933,59
766196934,54
766196935,54
766196936,18
766196937,44
766196938,42
766196939,54
766196940,51
766196941,28
766196942,7
766196943,51
766196944,51
766196945,41
766196946,51
766196947,8
766196948,7
766196949,57
766196950,15
766196951,48
766196952,46
766196953,1
766196954,36
766196955,30
766196956,3
766196957,42
766196958,7
766196959,11
766196960,24
766196961,15
766196962,24
766196963,30
766196964,8
766196965,59
766196966,28
766196967,30
766196968,7
766196969,58
766196970,28
766196971,11
766196972,12
766196973,18
766196974,1
766196975,59
766196976,28
766196977,57
766196978,40
766196979,8
766196980,42
766196981,24
766196982,55
766196983,8
766196984,36
766196985,14
766196986,24
766196987,24
766196988,42
766196989,7
766196990,37
766196991,8
766196992,43
766196993,57
766196994,20
766196995,48
766196996,50
766196997,29
766196998,24
766196999,47
766197000,50
766197001,24
766197002,24
766197003,24
766197004,24
766197005,24
766197006,3
766197007,24
766197008,48
766197009,48
766197010,22
766197011,29
766197012,24
766197013,24
766197014,24
766197015,24
766197016,24
766197017,24
766197018,55
766197019,35
766197020,7
766197021,2
766197022,52
766197023,7
766197024,37
766197025,59
766197026,28
766197027,15
766197028,8
766197029,34
766197030,2
766197031,14
766197032,2
766197033,24
766197034,20
766197035,15
766197036,54
766197037,15
766197038,7
766197039,57
766197040,38
766197041,27
766197042,45
766197043,38
766197044,48
766197045,54
766197046,5
766197047,8
766197048,57
766197049,37
766197050,35
766197051,7
766197052,2
766197053,10
766197054,7
766197055,28
766197056,28
766197057,56
766197058,59
766197059,24
766197060,36
766197061,36
766197062,14
766197063,36
766197064,0
766197065,53
766197066,24
766197067,7
766197068,33
766197069,18
766197070,51
766197071,36
766197072,19
766197073,8
766197074,20
766197075,59
766197076,58
766197077,7
766197078,55
766197079,57
766197080,55
766197081,24
766197082,48
766197083,11
766197084,8
766197085,8
766197086,27
766197087,44
766197088,24
766197089,7
766197090,42
766197091,8
766197092,24
766197093,57
766197094,55
766197095,4
766197096,28
766197097,59
766197098,20
766197099,55
766197100,9
766197101,6
766197102,59
766197103,36
766197104,22
766197105,8
766197106,54
766197107,18
766197108,5
766197109,7
766197110,42
766197111,9
766197112,59
766197113,29
766197114,12
766197115,59
766197116,19
766197117,58
766197118,55
766197119,2
766197120,7
766197121,7
766197122,12
766197123,37
766197124,11
766197125,37
766197126,11
766197127,55
766197128,59
766197129,17
766197130,23
766197131,51
766197132,24
766197133,8
766197134,7
766197135,51
766197136,3
766197137,4
766197138,0
766197139,0
766197140,52
766197141,59
766197142,17
766197143,12
766197144,14
766197145,11
766197146,52
766197147,27
766197148,59
